video_id,label,label_name,label_cat,split,embedding_file,n_frames,embedding_dim
522_337,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/522_337.npz,96,768
522_337,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/522_337.npz,96,768
522_337,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/522_337.npz,96,768
523,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/523.npz,96,768
523_541,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/523_541.npz,96,768
523_541,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/523_541.npz,96,768
523_541,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/523_541.npz,96,768
523_541,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/523_541.npz,96,768
524,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/524.npz,96,768
524_580,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/524_580.npz,96,768
524_580,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/524_580.npz,96,768
524_580,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/524_580.npz,96,768
524_580,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/524_580.npz,96,768
525,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/525.npz,96,768
525_509,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/525_509.npz,96,768
525_509,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/525_509.npz,96,768
525_509,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/525_509.npz,96,768
525_509,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/525_509.npz,96,768
526,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/526.npz,96,768
526_436,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/526_436.npz,96,768
526_436,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/526_436.npz,96,768
526_436,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/526_436.npz,96,768
526_436,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/526_436.npz,96,768
527,1,real,FF-real,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/527.npz,96,768
527_454,0,fake,FF-DF,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/527_454.npz,96,768
527_454,0,fake,FF-FS,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/527_454.npz,96,768
527_454,0,fake,FF-F2F,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/527_454.npz,96,768
527_454,0,fake,FF-NT,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/527_454.npz,96,768
528,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/528.npz,96,768
528_510,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/528_510.npz,96,768
528_510,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/528_510.npz,96,768
528_510,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/528_510.npz,96,768
528_510,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/528_510.npz,96,768
529,1,real,FF-real,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/529.npz,96,768
529_633,0,fake,FF-NT,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/529_633.npz,96,768
529_633,0,fake,FF-FS,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/529_633.npz,96,768
529_633,0,fake,FF-F2F,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/529_633.npz,96,768
529_633,0,fake,FF-DF,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/529_633.npz,96,768
530,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/530.npz,96,768
530_594,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/530_594.npz,96,768
530_594,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/530_594.npz,96,768
530_594,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/530_594.npz,96,768
530_594,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/530_594.npz,96,768
531,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/531.npz,96,768
531_549,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/531_549.npz,96,768
531_549,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/531_549.npz,96,768
531_549,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/531_549.npz,96,768
531_549,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/531_549.npz,96,768
532,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/532.npz,96,768
532_544,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/532_544.npz,96,768
532_544,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/532_544.npz,96,768
532_544,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/532_544.npz,96,768
532_544,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/532_544.npz,96,768
533,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/533.npz,96,768
533_450,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/533_450.npz,96,768
533_450,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/533_450.npz,96,768
533_450,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/533_450.npz,96,768
533_450,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/533_450.npz,96,768
534,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/534.npz,96,768
534_490,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/534_490.npz,96,768
534_490,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/534_490.npz,96,768
534_490,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/534_490.npz,96,768
534_490,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/534_490.npz,96,768
535,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/535.npz,96,768
535_587,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/535_587.npz,96,768
535_587,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/535_587.npz,96,768
535_587,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/535_587.npz,96,768
535_587,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/535_587.npz,96,768
536,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/536.npz,96,768
536_540,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/536_540.npz,96,768
536_540,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/536_540.npz,96,768
536_540,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/536_540.npz,96,768
536_540,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/536_540.npz,96,768
537,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/537.npz,96,768
537_563,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/537_563.npz,96,768
537_563,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/537_563.npz,96,768
537_563,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/537_563.npz,96,768
537_563,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/537_563.npz,96,768
538,1,real,FF-real,val,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/538.npz,96,768
538_493,0,fake,FF-DF,val,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/538_493.npz,96,768
538_493,0,fake,FF-F2F,val,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/538_493.npz,96,768
538_493,0,fake,FF-NT,val,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/538_493.npz,96,768
538_493,0,fake,FF-FS,val,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/538_493.npz,96,768
539,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/539.npz,96,768
539_499,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/539_499.npz,96,768
539_499,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/539_499.npz,96,768
539_499,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/539_499.npz,96,768
539_499,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/539_499.npz,96,768
540,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/540.npz,96,768
540_536,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/540_536.npz,96,768
540_536,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/540_536.npz,96,768
540_536,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/540_536.npz,96,768
540_536,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/540_536.npz,96,768
541,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/541.npz,96,768
541_523,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/541_523.npz,96,768
541_523,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/541_523.npz,96,768
541_523,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/541_523.npz,96,768
541_523,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/541_523.npz,96,768
542,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/542.npz,96,768
542_520,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/542_520.npz,96,768
542_520,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/542_520.npz,96,768
542_520,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/542_520.npz,96,768
542_520,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/542_520.npz,96,768
543,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/543.npz,96,768
543_559,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/543_559.npz,96,768
543_559,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/543_559.npz,96,768
543_559,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/543_559.npz,96,768
543_559,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/543_559.npz,96,768
544,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/544.npz,96,768
544_532,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/544_532.npz,96,768
544_532,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/544_532.npz,96,768
544_532,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/544_532.npz,96,768
544_532,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/544_532.npz,96,768
545,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/545.npz,96,768
545_553,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/545_553.npz,96,768
545_553,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/545_553.npz,96,768
545_553,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/545_553.npz,96,768
545_553,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/545_553.npz,96,768
546,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/546.npz,96,768
546_621,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/546_621.npz,96,768
546_621,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/546_621.npz,96,768
546_621,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/546_621.npz,96,768
546_621,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/546_621.npz,96,768
547,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/547.npz,96,768
547_574,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/547_574.npz,96,768
547_574,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/547_574.npz,96,768
547_574,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/547_574.npz,96,768
547_574,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/547_574.npz,96,768
548,1,real,FF-real,val,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/548.npz,96,768
548_632,0,fake,FF-FS,val,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/548_632.npz,96,768
548_632,0,fake,FF-DF,val,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/548_632.npz,96,768
548_632,0,fake,FF-NT,val,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/548_632.npz,96,768
548_632,0,fake,FF-F2F,val,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/548_632.npz,96,768
549,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/549.npz,96,768
549_531,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/549_531.npz,96,768
549_531,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/549_531.npz,96,768
549_531,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/549_531.npz,96,768
549_531,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/549_531.npz,96,768
550,1,real,FF-real,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/550.npz,96,768
550_452,0,fake,FF-F2F,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/550_452.npz,96,768
550_452,0,fake,FF-NT,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/550_452.npz,96,768
550_452,0,fake,FF-FS,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/550_452.npz,96,768
550_452,0,fake,FF-DF,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/550_452.npz,96,768
551,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/551.npz,96,768
551_631,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/551_631.npz,96,768
