2026-04-21 20:43:09,466 - INFO - === WildDeepfakes preprocess @ 2026-04-21T20:43:09 ===
2026-04-21 20:43:09,467 - INFO - dataset_path=/home/max-andreasen/GitHub/DeepfakeBench/datasets/rgb/WildDeepfakes  num_frames=96
2026-04-21 20:43:09,501 - INFO - 115 tars found in /home/max-andreasen/GitHub/DeepfakeBench/datasets/rgb/WildDeepfakes/fake_test
2026-04-21 21:29:26,569 - WARNING - 21.tar.gz: video 390 has 75 frames (< 96), skipping
2026-04-21 21:29:26,591 - WARNING - 216.tar.gz: video 125 has 64 frames (< 96), skipping
2026-04-21 21:29:26,591 - WARNING - 216.tar.gz: video 69 has 76 frames (< 96), skipping
2026-04-21 21:29:26,591 - WARNING - 216.tar.gz: video 68 has 70 frames (< 96), skipping
2026-04-21 21:29:26,591 - WARNING - 216.tar.gz: video 46 has 95 frames (< 96), skipping
2026-04-21 21:29:27,165 - WARNING - 203.tar.gz: video 101 has 51 frames (< 96), skipping
2026-04-21 21:29:28,938 - WARNING - 219.tar.gz: video 16 has 59 frames (< 96), skipping
2026-04-21 21:29:28,938 - WARNING - 219.tar.gz: video 48 has 58 frames (< 96), skipping
2026-04-21 21:29:29,192 - WARNING - 2.tar.gz: video 111 has 60 frames (< 96), skipping
2026-04-21 21:29:31,135 - WARNING - 219.tar.gz: video 201 has 63 frames (< 96), skipping
2026-04-21 21:29:31,191 - WARNING - 219.tar.gz: video 148 has 58 frames (< 96), skipping
2026-04-21 21:29:31,191 - WARNING - 219.tar.gz: video 214 has 86 frames (< 96), skipping
2026-04-21 21:29:32,782 - WARNING - 222.tar.gz: video 16 has 92 frames (< 96), skipping
2026-04-21 21:29:32,782 - WARNING - 222.tar.gz: video 34 has 74 frames (< 96), skipping
2026-04-21 21:29:32,782 - WARNING - 222.tar.gz: video 11 has 90 frames (< 96), skipping
2026-04-21 21:29:32,782 - WARNING - 222.tar.gz: video 12 has 66 frames (< 96), skipping
2026-04-21 21:29:32,782 - WARNING - 222.tar.gz: video 43 has 66 frames (< 96), skipping
2026-04-21 21:29:32,782 - WARNING - 222.tar.gz: video 7 has 73 frames (< 96), skipping
2026-04-21 21:29:33,296 - WARNING - 225.tar.gz: video 317 has 52 frames (< 96), skipping
2026-04-21 21:29:38,470 - WARNING - 221.tar.gz: video 78 has 67 frames (< 96), skipping
2026-04-21 21:29:44,622 - WARNING - 212.tar.gz: video 154 has 63 frames (< 96), skipping
2026-04-21 21:29:49,464 - WARNING - 21.tar.gz: video 444 has 94 frames (< 96), skipping
2026-04-21 21:29:49,465 - WARNING - 21.tar.gz: video 141 has 55 frames (< 96), skipping
2026-04-21 21:29:49,480 - WARNING - 21.tar.gz: video 107 has 66 frames (< 96), skipping
2026-04-21 21:29:50,910 - WARNING - 221.tar.gz: video 122 has 51 frames (< 96), skipping
2026-04-21 21:29:50,910 - WARNING - 221.tar.gz: video 83 has 55 frames (< 96), skipping
2026-04-21 21:29:50,910 - WARNING - 221.tar.gz: video 52 has 60 frames (< 96), skipping
2026-04-21 21:29:50,910 - WARNING - 221.tar.gz: video 135 has 69 frames (< 96), skipping
2026-04-21 21:29:50,910 - WARNING - 221.tar.gz: video 66 has 77 frames (< 96), skipping
2026-04-21 21:29:50,910 - WARNING - 221.tar.gz: video 40 has 68 frames (< 96), skipping
2026-04-21 21:29:50,910 - WARNING - 221.tar.gz: video 54 has 68 frames (< 96), skipping
2026-04-21 21:29:50,910 - WARNING - 221.tar.gz: video 38 has 84 frames (< 96), skipping
2026-04-21 21:29:50,910 - WARNING - 221.tar.gz: video 132 has 54 frames (< 96), skipping
2026-04-21 21:29:50,910 - WARNING - 221.tar.gz: video 126 has 79 frames (< 96), skipping
2026-04-21 21:29:50,910 - WARNING - 221.tar.gz: video 18 has 83 frames (< 96), skipping
2026-04-21 21:29:52,009 - WARNING - 21.tar.gz: video 517 has 79 frames (< 96), skipping
2026-04-21 21:29:52,766 - WARNING - 107.tar.gz: video 411 has 85 frames (< 96), skipping
2026-04-21 21:29:52,865 - WARNING - 228.tar.gz: video 354 has 74 frames (< 96), skipping
2026-04-21 21:29:52,865 - WARNING - 228.tar.gz: video 46 has 58 frames (< 96), skipping
2026-04-21 21:29:55,760 - WARNING - 21.tar.gz: video 443 has 94 frames (< 96), skipping
2026-04-21 21:29:55,760 - WARNING - 21.tar.gz: video 425 has 84 frames (< 96), skipping
2026-04-21 21:29:56,811 - WARNING - 212.tar.gz: video 389 has 57 frames (< 96), skipping
2026-04-21 21:29:58,715 - WARNING - 23.tar.gz: video 8 has 63 frames (< 96), skipping
2026-04-21 21:29:58,715 - WARNING - 23.tar.gz: video 12 has 51 frames (< 96), skipping
2026-04-21 21:30:03,154 - WARNING - 220.tar.gz: video 85 has 92 frames (< 96), skipping
2026-04-21 21:30:04,162 - WARNING - 212.tar.gz: video 63 has 95 frames (< 96), skipping
2026-04-21 21:30:04,744 - WARNING - 227.tar.gz: video 77 has 95 frames (< 96), skipping
2026-04-21 21:30:05,067 - WARNING - 212.tar.gz: video 435 has 56 frames (< 96), skipping
2026-04-21 21:30:05,067 - WARNING - 212.tar.gz: video 168 has 58 frames (< 96), skipping
2026-04-21 21:30:05,067 - WARNING - 212.tar.gz: video 405 has 53 frames (< 96), skipping
2026-04-21 21:30:05,067 - WARNING - 212.tar.gz: video 179 has 90 frames (< 96), skipping
2026-04-21 21:30:05,067 - WARNING - 212.tar.gz: video 427 has 56 frames (< 96), skipping
2026-04-21 21:30:05,068 - WARNING - 212.tar.gz: video 242 has 58 frames (< 96), skipping
2026-04-21 21:30:05,959 - WARNING - 226.tar.gz: video 413 has 84 frames (< 96), skipping
2026-04-21 21:30:08,493 - WARNING - 226.tar.gz: video 91 has 60 frames (< 96), skipping
2026-04-21 21:30:08,493 - WARNING - 226.tar.gz: video 606 has 64 frames (< 96), skipping
2026-04-21 21:30:08,493 - WARNING - 226.tar.gz: video 775 has 93 frames (< 96), skipping
2026-04-21 21:30:08,493 - WARNING - 226.tar.gz: video 622 has 66 frames (< 96), skipping
2026-04-21 21:30:08,950 - WARNING - 229.tar.gz: video 540 has 51 frames (< 96), skipping
2026-04-21 21:30:08,950 - WARNING - 229.tar.gz: video 460 has 76 frames (< 96), skipping
2026-04-21 21:30:08,950 - WARNING - 229.tar.gz: video 156 has 59 frames (< 96), skipping
2026-04-21 21:30:08,950 - WARNING - 229.tar.gz: video 810 has 69 frames (< 96), skipping
2026-04-21 21:30:08,950 - WARNING - 229.tar.gz: video 1102 has 72 frames (< 96), skipping
2026-04-21 21:30:08,950 - WARNING - 229.tar.gz: video 785 has 79 frames (< 96), skipping
2026-04-21 21:30:09,585 - WARNING - 227.tar.gz: video 6 has 79 frames (< 96), skipping
2026-04-21 21:30:09,585 - WARNING - 227.tar.gz: video 62 has 74 frames (< 96), skipping
2026-04-21 21:30:09,585 - WARNING - 227.tar.gz: video 64 has 68 frames (< 96), skipping
2026-04-21 21:30:09,585 - WARNING - 227.tar.gz: video 3 has 60 frames (< 96), skipping
2026-04-21 21:30:09,585 - WARNING - 227.tar.gz: video 61 has 53 frames (< 96), skipping
2026-04-21 21:30:09,585 - WARNING - 227.tar.gz: video 74 has 75 frames (< 96), skipping
2026-04-21 21:30:11,270 - WARNING - 212.tar.gz: video 283 has 94 frames (< 96), skipping
2026-04-21 21:30:11,270 - WARNING - 212.tar.gz: video 201 has 62 frames (< 96), skipping
2026-04-21 21:30:11,270 - WARNING - 212.tar.gz: video 90 has 83 frames (< 96), skipping
2026-04-21 21:30:11,270 - WARNING - 212.tar.gz: video 204 has 81 frames (< 96), skipping
2026-04-21 21:30:11,270 - WARNING - 212.tar.gz: video 382 has 84 frames (< 96), skipping
2026-04-21 21:30:11,270 - WARNING - 212.tar.gz: video 259 has 62 frames (< 96), skipping
2026-04-21 21:30:11,270 - WARNING - 212.tar.gz: video 361 has 62 frames (< 96), skipping
2026-04-21 21:30:11,430 - WARNING - 226.tar.gz: video 688 has 68 frames (< 96), skipping
2026-04-21 21:30:11,431 - WARNING - 226.tar.gz: video 565 has 88 frames (< 96), skipping
2026-04-21 21:30:13,358 - WARNING - 226.tar.gz: video 797 has 78 frames (< 96), skipping
2026-04-21 21:30:13,358 - WARNING - 226.tar.gz: video 414 has 84 frames (< 96), skipping
2026-04-21 21:30:13,358 - WARNING - 226.tar.gz: video 624 has 69 frames (< 96), skipping
2026-04-21 21:30:13,359 - WARNING - 226.tar.gz: video 29 has 95 frames (< 96), skipping
2026-04-21 21:30:17,582 - WARNING - 226.tar.gz: video 803 has 89 frames (< 96), skipping
2026-04-21 21:30:17,582 - WARNING - 226.tar.gz: video 843 has 51 frames (< 96), skipping
2026-04-21 21:30:17,582 - WARNING - 226.tar.gz: video 415 has 84 frames (< 96), skipping
2026-04-21 21:30:17,582 - WARNING - 226.tar.gz: video 564 has 90 frames (< 96), skipping
2026-04-21 21:30:17,582 - WARNING - 226.tar.gz: video 289 has 63 frames (< 96), skipping
2026-04-21 21:30:19,398 - WARNING - 226.tar.gz: video 291 has 53 frames (< 96), skipping
2026-04-21 21:30:19,398 - WARNING - 226.tar.gz: video 27 has 79 frames (< 96), skipping
2026-04-21 21:30:20,318 - WARNING - 212.tar.gz: video 410 has 56 frames (< 96), skipping
2026-04-21 21:30:24,533 - WARNING - 234.tar.gz: video 16 has 68 frames (< 96), skipping
2026-04-21 21:30:24,533 - WARNING - 234.tar.gz: video 65 has 54 frames (< 96), skipping
2026-04-21 21:30:25,027 - WARNING - 226.tar.gz: video 691 has 62 frames (< 96), skipping
2026-04-21 21:30:25,229 - WARNING - 212.tar.gz: video 36 has 62 frames (< 96), skipping
2026-04-21 21:30:26,286 - WARNING - 230.tar.gz: video 85 has 56 frames (< 96), skipping
2026-04-21 21:30:26,867 - WARNING - 220.tar.gz: video 87 has 72 frames (< 96), skipping
2026-04-21 21:30:27,194 - WARNING - 234.tar.gz: video 194 has 95 frames (< 96), skipping
2026-04-21 21:30:27,327 - WARNING - 232.tar.gz: video 122 has 93 frames (< 96), skipping
2026-04-21 21:30:27,327 - WARNING - 232.tar.gz: video 34 has 60 frames (< 96), skipping
2026-04-21 21:30:28,892 - WARNING - 212.tar.gz: video 348 has 53 frames (< 96), skipping
2026-04-21 21:30:29,860 - WARNING - 236.tar.gz: video 376 has 66 frames (< 96), skipping
2026-04-21 21:30:29,860 - WARNING - 236.tar.gz: video 95 has 58 frames (< 96), skipping
2026-04-21 21:30:29,860 - WARNING - 236.tar.gz: video 373 has 53 frames (< 96), skipping
2026-04-21 21:30:29,860 - WARNING - 236.tar.gz: video 384 has 51 frames (< 96), skipping
2026-04-21 21:30:29,860 - WARNING - 236.tar.gz: video 377 has 66 frames (< 96), skipping
2026-04-21 21:30:29,860 - WARNING - 236.tar.gz: video 96 has 58 frames (< 96), skipping
2026-04-21 21:30:30,817 - WARNING - 232.tar.gz: video 246 has 61 frames (< 96), skipping
2026-04-21 21:30:32,469 - WARNING - 220.tar.gz: video 2 has 84 frames (< 96), skipping
2026-04-21 21:30:32,470 - WARNING - 220.tar.gz: video 19 has 89 frames (< 96), skipping
2026-04-21 21:30:32,470 - WARNING - 220.tar.gz: video 97 has 88 frames (< 96), skipping
2026-04-21 21:30:32,721 - WARNING - 223.tar.gz: video 1 has 69 frames (< 96), skipping
2026-04-21 21:30:33,673 - WARNING - 232.tar.gz: video 32 has 68 frames (< 96), skipping
2026-04-21 21:30:35,490 - WARNING - 234.tar.gz: video 159 has 54 frames (< 96), skipping
2026-04-21 21:30:35,490 - WARNING - 234.tar.gz: video 58 has 74 frames (< 96), skipping
2026-04-21 21:30:35,490 - WARNING - 234.tar.gz: video 151 has 93 frames (< 96), skipping
2026-04-21 21:30:35,490 - WARNING - 234.tar.gz: video 139 has 56 frames (< 96), skipping
2026-04-21 21:30:35,490 - WARNING - 234.tar.gz: video 192 has 61 frames (< 96), skipping
2026-04-21 21:30:35,566 - WARNING - 230.tar.gz: video 52 has 72 frames (< 96), skipping
2026-04-21 21:30:35,791 - WARNING - 212.tar.gz: video 38 has 72 frames (< 96), skipping
2026-04-21 21:30:35,792 - WARNING - 212.tar.gz: video 149 has 62 frames (< 96), skipping
2026-04-21 21:30:37,557 - WARNING - 232.tar.gz: video 125 has 79 frames (< 96), skipping
2026-04-21 21:30:37,558 - WARNING - 232.tar.gz: video 116 has 76 frames (< 96), skipping
2026-04-21 21:30:37,558 - WARNING - 232.tar.gz: video 10 has 51 frames (< 96), skipping
2026-04-21 21:30:37,558 - WARNING - 232.tar.gz: video 25 has 62 frames (< 96), skipping
2026-04-21 21:30:37,558 - WARNING - 232.tar.gz: video 74 has 81 frames (< 96), skipping
2026-04-21 21:30:37,924 - WARNING - 234.tar.gz: video 0 has 81 frames (< 96), skipping
2026-04-21 21:30:37,924 - WARNING - 234.tar.gz: video 252 has 72 frames (< 96), skipping
2026-04-21 21:30:38,854 - WARNING - 237.tar.gz: video 8 has 56 frames (< 96), skipping
2026-04-21 21:30:38,855 - WARNING - 237.tar.gz: video 71 has 64 frames (< 96), skipping
2026-04-21 21:30:38,855 - WARNING - 237.tar.gz: video 73 has 92 frames (< 96), skipping
2026-04-21 21:30:38,855 - WARNING - 237.tar.gz: video 235 has 68 frames (< 96), skipping
2026-04-21 21:30:41,815 - WARNING - 223.tar.gz: video 0 has 69 frames (< 96), skipping
2026-04-21 21:30:41,815 - WARNING - 223.tar.gz: video 182 has 67 frames (< 96), skipping
2026-04-21 21:30:42,020 - WARNING - 239.tar.gz: video 6 has 65 frames (< 96), skipping
2026-04-21 21:30:42,020 - WARNING - 239.tar.gz: video 3 has 91 frames (< 96), skipping
2026-04-21 21:30:42,681 - WARNING - 212.tar.gz: video 341 has 57 frames (< 96), skipping
2026-04-21 21:30:42,985 - WARNING - 237.tar.gz: video 234 has 80 frames (< 96), skipping
2026-04-21 21:30:42,985 - WARNING - 237.tar.gz: video 187 has 51 frames (< 96), skipping
2026-04-21 21:30:42,985 - WARNING - 237.tar.gz: video 84 has 90 frames (< 96), skipping
2026-04-21 21:30:43,757 - WARNING - 220.tar.gz: video 7 has 81 frames (< 96), skipping
2026-04-21 21:30:43,757 - WARNING - 220.tar.gz: video 74 has 60 frames (< 96), skipping
2026-04-21 21:30:44,675 - WARNING - 230.tar.gz: video 55 has 77 frames (< 96), skipping
2026-04-21 21:30:44,685 - WARNING - 223.tar.gz: video 20 has 86 frames (< 96), skipping
2026-04-21 21:30:44,685 - WARNING - 223.tar.gz: video 27 has 61 frames (< 96), skipping
2026-04-21 21:30:44,685 - WARNING - 223.tar.gz: video 207 has 78 frames (< 96), skipping
2026-04-21 21:30:50,110 - WARNING - 245.tar.gz: video 21 has 75 frames (< 96), skipping
2026-04-21 21:30:50,111 - WARNING - 245.tar.gz: video 6 has 74 frames (< 96), skipping
2026-04-21 21:30:50,111 - WARNING - 245.tar.gz: video 2 has 68 frames (< 96), skipping
2026-04-21 21:30:50,111 - WARNING - 245.tar.gz: video 30 has 52 frames (< 96), skipping
2026-04-21 21:30:50,650 - WARNING - 241.tar.gz: video 12 has 66 frames (< 96), skipping
2026-04-21 21:30:50,650 - WARNING - 241.tar.gz: video 2 has 88 frames (< 96), skipping
2026-04-21 21:30:50,651 - WARNING - 241.tar.gz: video 40 has 65 frames (< 96), skipping
2026-04-21 21:30:54,525 - WARNING - 243.tar.gz: video 6 has 60 frames (< 96), skipping
2026-04-21 21:30:54,549 - WARNING - 243.tar.gz: video 54 has 72 frames (< 96), skipping
2026-04-21 21:30:54,549 - WARNING - 243.tar.gz: video 0 has 75 frames (< 96), skipping
2026-04-21 21:30:55,325 - WARNING - 212.tar.gz: video 431 has 67 frames (< 96), skipping
2026-04-21 21:30:55,550 - WARNING - 245.tar.gz: video 14 has 94 frames (< 96), skipping
2026-04-21 21:30:56,288 - WARNING - 245.tar.gz: video 31 has 52 frames (< 96), skipping
2026-04-21 21:30:56,819 - WARNING - 250.tar.gz: video 254 has 63 frames (< 96), skipping
2026-04-21 21:30:57,890 - WARNING - 242.tar.gz: video 120 has 53 frames (< 96), skipping
2026-04-21 21:31:00,245 - WARNING - 255.tar.gz: video 57 has 58 frames (< 96), skipping
2026-04-21 21:31:01,695 - WARNING - 251.tar.gz: video 85 has 59 frames (< 96), skipping
2026-04-21 21:31:01,695 - WARNING - 251.tar.gz: video 57 has 51 frames (< 96), skipping
2026-04-21 21:31:01,695 - WARNING - 251.tar.gz: video 6 has 59 frames (< 96), skipping
2026-04-21 21:31:01,695 - WARNING - 251.tar.gz: video 109 has 78 frames (< 96), skipping
2026-04-21 21:31:01,695 - WARNING - 251.tar.gz: video 133 has 61 frames (< 96), skipping
2026-04-21 21:31:01,695 - WARNING - 251.tar.gz: video 4 has 72 frames (< 96), skipping
2026-04-21 21:31:02,907 - WARNING - 241.tar.gz: video 0 has 72 frames (< 96), skipping
2026-04-21 21:31:03,791 - WARNING - 242.tar.gz: video 218 has 78 frames (< 96), skipping
2026-04-21 21:31:04,157 - WARNING - 255.tar.gz: video 15 has 52 frames (< 96), skipping
2026-04-21 21:31:04,670 - WARNING - 212.tar.gz: video 433 has 58 frames (< 96), skipping
2026-04-21 21:31:05,171 - WARNING - 26.tar.gz: video 21 has 64 frames (< 96), skipping
2026-04-21 21:31:07,203 - WARNING - 242.tar.gz: video 71 has 51 frames (< 96), skipping
2026-04-21 21:31:12,041 - WARNING - 212.tar.gz: video 455 has 82 frames (< 96), skipping
2026-04-21 21:31:12,213 - WARNING - 253.tar.gz: video 195 has 80 frames (< 96), skipping
2026-04-21 21:31:12,280 - WARNING - 242.tar.gz: video 54 has 79 frames (< 96), skipping
2026-04-21 21:31:12,280 - WARNING - 242.tar.gz: video 177 has 53 frames (< 96), skipping
2026-04-21 21:31:16,144 - WARNING - 261.tar.gz: video 217 has 58 frames (< 96), skipping
2026-04-21 21:31:16,144 - WARNING - 261.tar.gz: video 228 has 61 frames (< 96), skipping
2026-04-21 21:31:16,144 - WARNING - 261.tar.gz: video 230 has 56 frames (< 96), skipping
2026-04-21 21:31:16,144 - WARNING - 261.tar.gz: video 155 has 89 frames (< 96), skipping
2026-04-21 21:31:24,618 - WARNING - 260.tar.gz: video 122 has 85 frames (< 96), skipping
2026-04-21 21:31:24,618 - WARNING - 260.tar.gz: video 171 has 63 frames (< 96), skipping
2026-04-21 21:31:24,618 - WARNING - 260.tar.gz: video 179 has 69 frames (< 96), skipping
2026-04-21 21:31:24,618 - WARNING - 260.tar.gz: video 159 has 79 frames (< 96), skipping
2026-04-21 21:31:25,843 - WARNING - 261.tar.gz: video 241 has 71 frames (< 96), skipping
2026-04-21 21:31:25,843 - WARNING - 261.tar.gz: video 141 has 80 frames (< 96), skipping
2026-04-21 21:31:25,843 - WARNING - 261.tar.gz: video 243 has 60 frames (< 96), skipping
2026-04-21 21:31:26,414 - WARNING - 253.tar.gz: video 413 has 78 frames (< 96), skipping
2026-04-21 21:31:26,414 - WARNING - 253.tar.gz: video 309 has 69 frames (< 96), skipping
2026-04-21 21:31:26,414 - WARNING - 253.tar.gz: video 412 has 78 frames (< 96), skipping
2026-04-21 21:31:26,732 - WARNING - 259.tar.gz: video 54 has 51 frames (< 96), skipping
2026-04-21 21:31:26,733 - WARNING - 259.tar.gz: video 93 has 68 frames (< 96), skipping
2026-04-21 21:31:27,261 - WARNING - 263.tar.gz: video 21 has 65 frames (< 96), skipping
2026-04-21 21:31:27,430 - WARNING - 260.tar.gz: video 398 has 57 frames (< 96), skipping
2026-04-21 21:31:27,430 - WARNING - 260.tar.gz: video 246 has 71 frames (< 96), skipping
2026-04-21 21:31:28,027 - WARNING - 256.tar.gz: video 16 has 59 frames (< 96), skipping
2026-04-21 21:31:28,027 - WARNING - 256.tar.gz: video 224 has 54 frames (< 96), skipping
2026-04-21 21:31:28,027 - WARNING - 256.tar.gz: video 21 has 75 frames (< 96), skipping
2026-04-21 21:31:28,027 - WARNING - 256.tar.gz: video 13 has 59 frames (< 96), skipping
2026-04-21 21:31:28,027 - WARNING - 256.tar.gz: video 33 has 89 frames (< 96), skipping
2026-04-21 21:31:28,027 - WARNING - 256.tar.gz: video 34 has 89 frames (< 96), skipping
2026-04-21 21:31:30,699 - WARNING - 253.tar.gz: video 288 has 59 frames (< 96), skipping
2026-04-21 21:31:30,699 - WARNING - 253.tar.gz: video 310 has 69 frames (< 96), skipping
2026-04-21 21:31:30,699 - WARNING - 253.tar.gz: video 36 has 76 frames (< 96), skipping
2026-04-21 21:31:30,699 - WARNING - 253.tar.gz: video 507 has 55 frames (< 96), skipping
2026-04-21 21:31:30,699 - WARNING - 253.tar.gz: video 221 has 67 frames (< 96), skipping
2026-04-21 21:31:30,699 - WARNING - 253.tar.gz: video 303 has 69 frames (< 96), skipping
2026-04-21 21:31:30,699 - WARNING - 253.tar.gz: video 279 has 53 frames (< 96), skipping
2026-04-21 21:31:31,455 - WARNING - 263.tar.gz: video 20 has 65 frames (< 96), skipping
2026-04-21 21:31:31,464 - WARNING - 260.tar.gz: video 176 has 67 frames (< 96), skipping
2026-04-21 21:31:31,464 - WARNING - 260.tar.gz: video 117 has 71 frames (< 96), skipping
2026-04-21 21:31:31,464 - WARNING - 260.tar.gz: video 248 has 54 frames (< 96), skipping
2026-04-21 21:31:31,464 - WARNING - 260.tar.gz: video 145 has 52 frames (< 96), skipping
2026-04-21 21:31:31,464 - WARNING - 260.tar.gz: video 157 has 79 frames (< 96), skipping
2026-04-21 21:31:31,737 - WARNING - 262.tar.gz: video 343 has 89 frames (< 96), skipping
2026-04-21 21:31:32,334 - WARNING - 256.tar.gz: video 146 has 83 frames (< 96), skipping
2026-04-21 21:31:32,334 - WARNING - 256.tar.gz: video 144 has 83 frames (< 96), skipping
2026-04-21 21:31:33,347 - WARNING - 253.tar.gz: video 497 has 51 frames (< 96), skipping
2026-04-21 21:31:33,347 - WARNING - 253.tar.gz: video 289 has 59 frames (< 96), skipping
2026-04-21 21:31:33,347 - WARNING - 253.tar.gz: video 473 has 65 frames (< 96), skipping
2026-04-21 21:31:33,347 - WARNING - 253.tar.gz: video 14 has 58 frames (< 96), skipping
2026-04-21 21:31:33,347 - WARNING - 253.tar.gz: video 280 has 53 frames (< 96), skipping
2026-04-21 21:31:33,347 - WARNING - 253.tar.gz: video 182 has 61 frames (< 96), skipping
2026-04-21 21:31:33,347 - WARNING - 253.tar.gz: video 512 has 61 frames (< 96), skipping
2026-04-21 21:31:34,934 - WARNING - 269.tar.gz: video 188 has 77 frames (< 96), skipping
2026-04-21 21:31:34,934 - WARNING - 269.tar.gz: video 11 has 65 frames (< 96), skipping
2026-04-21 21:31:34,934 - WARNING - 269.tar.gz: video 93 has 89 frames (< 96), skipping
2026-04-21 21:31:34,934 - WARNING - 269.tar.gz: video 184 has 77 frames (< 96), skipping
2026-04-21 21:31:36,118 - WARNING - 256.tar.gz: video 222 has 54 frames (< 96), skipping
2026-04-21 21:31:36,118 - WARNING - 256.tar.gz: video 164 has 90 frames (< 96), skipping
2026-04-21 21:31:36,566 - WARNING - 260.tar.gz: video 124 has 82 frames (< 96), skipping
2026-04-21 21:31:36,566 - WARNING - 260.tar.gz: video 116 has 71 frames (< 96), skipping
2026-04-21 21:31:36,622 - WARNING - 262.tar.gz: video 361 has 93 frames (< 96), skipping
2026-04-21 21:31:37,449 - WARNING - 256.tar.gz: video 32 has 89 frames (< 96), skipping
2026-04-21 21:31:38,262 - WARNING - 272.tar.gz: video 48 has 82 frames (< 96), skipping
2026-04-21 21:31:38,262 - WARNING - 272.tar.gz: video 106 has 94 frames (< 96), skipping
2026-04-21 21:31:38,266 - WARNING - 262.tar.gz: video 221 has 77 frames (< 96), skipping
2026-04-21 21:31:38,266 - WARNING - 262.tar.gz: video 1 has 92 frames (< 96), skipping
2026-04-21 21:31:38,376 - WARNING - 273.tar.gz: video 80 has 58 frames (< 96), skipping
2026-04-21 21:31:39,117 - WARNING - 270.tar.gz: video 57 has 83 frames (< 96), skipping
2026-04-21 21:31:39,117 - WARNING - 270.tar.gz: video 49 has 69 frames (< 96), skipping
2026-04-21 21:31:39,117 - WARNING - 270.tar.gz: video 161 has 57 frames (< 96), skipping
2026-04-21 21:31:39,117 - WARNING - 270.tar.gz: video 134 has 52 frames (< 96), skipping
2026-04-21 21:31:39,117 - WARNING - 270.tar.gz: video 43 has 82 frames (< 96), skipping
2026-04-21 21:31:39,117 - WARNING - 270.tar.gz: video 20 has 54 frames (< 96), skipping
2026-04-21 21:31:39,259 - WARNING - 260.tar.gz: video 123 has 82 frames (< 96), skipping
2026-04-21 21:31:39,397 - WARNING - 256.tar.gz: video 93 has 71 frames (< 96), skipping
2026-04-21 21:31:45,295 - WARNING - 262.tar.gz: video 84 has 52 frames (< 96), skipping
2026-04-21 21:31:46,995 - WARNING - 27.tar.gz: video 90 has 73 frames (< 96), skipping
2026-04-21 21:31:46,995 - WARNING - 27.tar.gz: video 66 has 85 frames (< 96), skipping
2026-04-21 21:31:48,089 - WARNING - 256.tar.gz: video 15 has 59 frames (< 96), skipping
2026-04-21 21:31:49,573 - WARNING - 281.tar.gz: video 112 has 64 frames (< 96), skipping
2026-04-21 21:31:49,573 - WARNING - 281.tar.gz: video 447 has 74 frames (< 96), skipping
2026-04-21 21:31:49,573 - WARNING - 281.tar.gz: video 453 has 56 frames (< 96), skipping
2026-04-21 21:31:49,573 - WARNING - 281.tar.gz: video 469 has 57 frames (< 96), skipping
2026-04-21 21:31:52,234 - WARNING - 282.tar.gz: video 13 has 91 frames (< 96), skipping
2026-04-21 21:31:54,369 - WARNING - 279.tar.gz: video 33 has 80 frames (< 96), skipping
2026-04-21 21:31:55,915 - WARNING - 27.tar.gz: video 1 has 60 frames (< 96), skipping
2026-04-21 21:31:55,915 - WARNING - 27.tar.gz: video 18 has 76 frames (< 96), skipping
2026-04-21 21:31:55,915 - WARNING - 27.tar.gz: video 25 has 57 frames (< 96), skipping
2026-04-21 21:31:55,915 - WARNING - 27.tar.gz: video 27 has 67 frames (< 96), skipping
2026-04-21 21:31:56,601 - WARNING - 256.tar.gz: video 165 has 90 frames (< 96), skipping
2026-04-21 21:31:56,601 - WARNING - 256.tar.gz: video 14 has 59 frames (< 96), skipping
2026-04-21 21:31:56,601 - WARNING - 256.tar.gz: video 22 has 75 frames (< 96), skipping
2026-04-21 21:31:57,934 - WARNING - 283.tar.gz: video 256 has 75 frames (< 96), skipping
2026-04-21 21:31:57,968 - WARNING - 282.tar.gz: video 41 has 54 frames (< 96), skipping
2026-04-21 21:31:57,968 - WARNING - 282.tar.gz: video 105 has 65 frames (< 96), skipping
2026-04-21 21:31:57,968 - WARNING - 282.tar.gz: video 139 has 74 frames (< 96), skipping
2026-04-21 21:32:00,414 - WARNING - 256.tar.gz: video 23 has 72 frames (< 96), skipping
2026-04-21 21:32:00,414 - WARNING - 256.tar.gz: video 31 has 89 frames (< 96), skipping
2026-04-21 21:32:06,897 - WARNING - 287.tar.gz: video 544 has 85 frames (< 96), skipping
2026-04-21 21:32:06,897 - WARNING - 287.tar.gz: video 572 has 86 frames (< 96), skipping
2026-04-21 21:32:06,897 - WARNING - 287.tar.gz: video 486 has 51 frames (< 96), skipping
2026-04-21 21:32:06,897 - WARNING - 287.tar.gz: video 484 has 56 frames (< 96), skipping
2026-04-21 21:32:07,205 - WARNING - 284.tar.gz: video 16 has 59 frames (< 96), skipping
2026-04-21 21:32:07,205 - WARNING - 284.tar.gz: video 21 has 67 frames (< 96), skipping
2026-04-21 21:32:07,205 - WARNING - 284.tar.gz: video 34 has 76 frames (< 96), skipping
2026-04-21 21:32:07,704 - WARNING - 288.tar.gz: video 1342 has 52 frames (< 96), skipping
2026-04-21 21:32:07,704 - WARNING - 288.tar.gz: video 303 has 54 frames (< 96), skipping
