number,value,datetime_start,datetime_complete,duration,params_clip_layer,params_lr,params_lr_scheduler,params_mlp_dropout,params_mlp_hidden_dim,params_optimizer_type,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,state
253,0.931875,2026-04-21 23:41:47.635962,2026-04-21 23:43:01.541398,0 days 00:01:13.905436,block_16,0.006576024489989187,constant,0.28424078983825674,1024,adamw,0.9229719387755102,,,COMPLETE
254,0.9224489795918368,2026-04-21 23:43:01.693960,2026-04-21 23:43:30.566323,0 days 00:00:28.872363,block_16,0.006218158353305543,constant,0.31126701634760084,1024,adamw,0.8606887755102042,0.9034438775510204,0.9224489795918368,PRUNED
255,0.8912755102040817,2026-04-21 23:43:30.699972,2026-04-21 23:43:42.545784,0 days 00:00:11.845812,block_16,0.009944138618893187,constant,0.2456942928652632,1024,adamw,0.8912755102040817,,,PRUNED
256,0.8137372448979592,2026-04-21 23:43:42.693613,2026-04-21 23:43:48.788170,0 days 00:00:06.094557,block_16,0.005152856664637539,constant,0.2699337024442913,4096,adamw,0.8137372448979592,,,PRUNED
257,0.9317602040816326,2026-04-21 23:43:49.005766,2026-04-21 23:45:03.019250,0 days 00:01:14.013484,block_16,0.006801661652369542,constant,0.30020881751578976,1024,adamw,0.9018877551020408,0.9232397959183674,,COMPLETE
258,0.9220153061224491,2026-04-21 23:45:03.164863,2026-04-21 23:45:32.328885,0 days 00:00:29.164022,block_16,0.0072684163657555645,constant,0.3284498857688924,1024,adamw,0.9220153061224491,,,PRUNED
259,0.9225255102040816,2026-04-21 23:45:32.474913,2026-04-21 23:46:01.716549,0 days 00:00:29.241636,block_16,0.0051193389294321885,constant,0.2673720238459962,1024,adamw,0.9225255102040816,,,PRUNED
260,0.9219387755102041,2026-04-21 23:46:01.930990,2026-04-21 23:46:31.144828,0 days 00:00:29.213838,block_16,0.0058658086871033865,constant,0.3134187291054805,1024,adamw,0.9219387755102041,,,PRUNED
261,0.8028826530612244,2026-04-21 23:46:31.292063,2026-04-21 23:46:37.332343,0 days 00:00:06.040280,block_16,0.02365357483986381,constant,0.36393940629389554,2048,adamw,0.8028826530612244,,,PRUNED
262,0.8528698979591838,2026-04-21 23:46:37.464655,2026-04-21 23:46:43.427238,0 days 00:00:05.962583,block_16,0.0067462135048844876,constant,0.28911875787417746,1024,adamw,0.8528698979591838,,,PRUNED
263,0.9006377551020407,2026-04-21 23:46:43.551652,2026-04-21 23:46:55.413882,0 days 00:00:11.862230,block_16,0.006388415152550487,constant,0.3023243913644221,1024,adamw,0.8569515306122449,0.9006377551020407,,PRUNED
264,0.9001785714285715,2026-04-21 23:46:55.541095,2026-04-21 23:47:07.272092,0 days 00:00:11.730997,block_16,0.005273583691846369,constant,0.29347115684231634,1024,adamw,0.8544005102040817,0.9001785714285715,,PRUNED
265,0.8497831632653061,2026-04-21 23:47:07.397069,2026-04-21 23:47:13.438654,0 days 00:00:06.041585,block_16,0.007964589680857266,constant,0.21582938346489888,1024,adamw,0.8497831632653061,,,PRUNED
266,0.8460331632653061,2026-04-21 23:47:13.596574,2026-04-21 23:47:19.701642,0 days 00:00:06.105068,block_16,0.008245377410921325,constant,0.2946841760849712,1024,adamw,0.8460331632653061,,,PRUNED
267,0.9014285714285715,2026-04-21 23:47:19.858728,2026-04-21 23:47:31.811881,0 days 00:00:11.953153,block_16,0.007961114135071667,constant,0.3557537287917985,1024,adamw,0.8667602040816327,0.9014285714285715,,PRUNED
268,0.8526913265306123,2026-04-21 23:47:31.965781,2026-04-21 23:47:38.023370,0 days 00:00:06.057589,block_16,0.006802778371764664,constant,0.26108627927731276,1024,adamw,0.8526913265306123,,,PRUNED
269,0.8377678571428571,2026-04-21 23:47:38.169976,2026-04-21 23:47:44.208083,0 days 00:00:06.038107,block_16,0.019068841025945523,constant,0.07749226851811453,3072,adamw,0.8377678571428571,,,PRUNED
270,0.8332908163265306,2026-04-21 23:47:44.351678,2026-04-21 23:47:50.447693,0 days 00:00:06.096015,block_16,0.005205721323475274,constant,0.34678220041994523,2048,adamw,0.8332908163265306,,,PRUNED
271,0.8530612244897959,2026-04-21 23:47:50.613659,2026-04-21 23:47:56.643400,0 days 00:00:06.029741,block_16,0.005029197365174323,constant,0.2670150898880713,1024,adamw,0.8530612244897959,,,PRUNED
272,0.8984311224489797,2026-04-21 23:47:56.779644,2026-04-21 23:48:08.612304,0 days 00:00:11.832660,block_16,0.006003118152718895,constant,0.3552265654301803,1024,adamw,0.8984311224489797,,,PRUNED
273,0.8694770408163264,2026-04-21 23:48:08.745535,2026-04-21 23:48:20.619193,0 days 00:00:11.873658,block_16,0.02973938012373806,constant,0.21623580579746393,4096,adamw,0.8694770408163264,,,PRUNED
274,0.9312244897959183,2026-04-21 23:48:20.763121,2026-04-21 23:49:34.732652,0 days 00:01:13.969531,block_16,0.008016016248099743,constant,0.27674669227147625,1024,adamw,0.8628316326530612,0.903405612244898,0.9231760204081633,COMPLETE
275,0.921045918367347,2026-04-21 23:49:34.876523,2026-04-21 23:50:03.878988,0 days 00:00:29.002465,block_16,0.010756856943839002,constant,0.13730318191260094,2048,adamw,0.921045918367347,,,PRUNED
276,0.8106122448979591,2026-04-21 23:50:04.016872,2026-04-21 23:50:10.011473,0 days 00:00:05.994601,block_16,0.0132236096466765,constant,0.312171858675447,1024,adamw,0.8106122448979591,,,PRUNED
277,0.8530612244897959,2026-04-21 23:50:10.161667,2026-04-21 23:50:16.248824,0 days 00:00:06.087157,block_16,0.006691380391868935,constant,0.22406552995380524,1024,adamw,0.8530612244897959,,,PRUNED
278,0.9221683673469387,2026-04-21 23:50:16.396115,2026-04-21 23:50:45.439953,0 days 00:00:29.043838,block_16,0.005108619535606591,constant,0.3775478766349537,1024,adamw,0.9221683673469387,,,PRUNED
279,0.9225382653061225,2026-04-21 23:50:45.634502,2026-04-21 23:51:14.658074,0 days 00:00:29.023572,block_16,0.007991069730560347,constant,0.3152782339938904,1024,adamw,0.8680994897959184,0.9035841836734694,0.9225382653061225,PRUNED
280,0.8524744897959184,2026-04-21 23:51:14.794600,2026-04-21 23:51:20.825794,0 days 00:00:06.031194,block_16,0.006878551703297985,constant,0.2947393570821696,1024,adamw,0.8524744897959184,,,PRUNED
281,0.8994260204081632,2026-04-21 23:51:20.963153,2026-04-21 23:51:32.664374,0 days 00:00:11.701221,block_16,0.005076761632640885,constant,0.24491168821460543,1024,adamw,0.8541836734693877,0.8994260204081632,,PRUNED
282,0.8892091836734695,2026-04-21 23:51:32.813046,2026-04-21 23:51:44.540525,0 days 00:00:11.727479,block_16,0.006847363544079402,constant,0.32984614857625993,4096,adamw,0.8892091836734695,,,PRUNED
283,0.9000510204081633,2026-04-21 23:51:44.728797,2026-04-21 23:51:56.516638,0 days 00:00:11.787841,block_16,0.005274733959574579,constant,0.2887425897738605,1024,adamw,0.8541581632653061,0.9000510204081633,,PRUNED
284,0.8274872448979592,2026-04-21 23:51:56.663996,2026-04-21 23:52:02.726680,0 days 00:00:06.062684,block_16,0.008546527028806324,constant,0.2382396717416268,2048,adamw,0.8274872448979592,,,PRUNED
285,0.8880484693877551,2026-04-21 23:52:02.867417,2026-04-21 23:52:14.540847,0 days 00:00:11.673430,block_16,0.01051893655351235,constant,0.28173130476027275,1024,adamw,0.8880484693877551,,,PRUNED
286,0.852640306122449,2026-04-21 23:52:14.683420,2026-04-21 23:52:20.653747,0 days 00:00:05.970327,block_16,0.007027882512816006,constant,0.32725713794196126,1024,adamw,0.852640306122449,,,PRUNED
287,0.9309311224489796,2026-04-21 23:52:20.789238,2026-04-21 23:53:34.732008,0 days 00:01:13.942770,block_16,0.00785597561387581,constant,0.22475631523391276,1024,adamw,0.8711224489795918,0.9060204081632653,0.9234948979591837,COMPLETE
288,0.8535969387755102,2026-04-21 23:53:34.881158,2026-04-21 23:53:40.958476,0 days 00:00:06.077318,block_16,0.005405079545971636,constant,0.32146454595921914,1024,adamw,0.8535969387755102,,,PRUNED
289,0.853405612244898,2026-04-21 23:53:41.112213,2026-04-21 23:53:47.171493,0 days 00:00:06.059280,block_16,0.007162771573690667,constant,0.283548091498629,1024,adamw,0.853405612244898,,,PRUNED
290,0.8525255102040817,2026-04-21 23:53:47.337022,2026-04-21 23:53:53.373155,0 days 00:00:06.036133,block_16,0.005001211982738189,constant,0.285123004872005,1024,adamw,0.8525255102040817,,,PRUNED
291,0.8295025510204082,2026-04-21 23:53:53.518942,2026-04-21 23:53:59.612619,0 days 00:00:06.093677,block_16,0.009641557382486047,constant,0.3385307978919074,1024,adamw,0.8295025510204082,,,PRUNED
292,0.8430994897959184,2026-04-21 23:53:59.779757,2026-04-21 23:54:05.828878,0 days 00:00:06.049121,block_16,0.007399713679350523,constant,0.2890485159312818,2048,adamw,0.8430994897959184,,,PRUNED
293,0.9223086734693877,2026-04-21 23:54:06.004763,2026-04-21 23:54:34.902442,0 days 00:00:28.897679,block_16,0.0067105838542363214,constant,0.2319855552200242,1024,adamw,0.9030739795918369,0.9223086734693877,,PRUNED
294,0.9210841836734693,2026-04-21 23:54:35.027372,2026-04-21 23:55:04.045164,0 days 00:00:29.017792,block_16,0.007208168533427452,constant,0.25834761576132936,3072,adamw,0.9210841836734693,,,PRUNED
295,0.9314540816326531,2026-04-21 23:55:04.202603,2026-04-21 23:56:17.583380,0 days 00:01:13.380777,block_16,0.007860407150437117,constant,0.2869484706240421,1024,adamw,0.9228188775510204,,,COMPLETE
296,0.9309311224489796,2026-04-21 23:56:17.724639,2026-04-21 23:57:31.501956,0 days 00:01:13.777317,block_16,0.007349442791648637,constant,0.273847474932235,1024,adamw,0.9233035714285713,,,COMPLETE
297,0.897219387755102,2026-04-21 23:57:31.638211,2026-04-21 23:57:43.410450,0 days 00:00:11.772239,block_16,0.005062194680401016,constant,0.3505497810762757,1024,adamw,0.897219387755102,,,PRUNED
298,0.7703954081632652,2026-04-21 23:57:43.562916,2026-04-21 23:57:49.583950,0 days 00:00:06.021034,block_16,0.015885552056660517,constant,0.28082875821025594,2048,adamw,0.7703954081632652,,,PRUNED
299,0.9014795918367348,2026-04-21 23:57:49.722619,2026-04-21 23:58:01.528945,0 days 00:00:11.806326,block_16,0.005287806167481392,constant,0.22145179897275846,1024,adamw,0.8552678571428571,0.9014795918367348,,PRUNED
300,0.9227168367346938,2026-04-21 23:58:01.686226,2026-04-21 23:58:30.480869,0 days 00:00:28.794643,block_16,0.007205025609936998,constant,0.29780724209035175,1024,adamw,0.9227168367346938,,,PRUNED
301,0.8420918367346938,2026-04-21 23:58:30.606837,2026-04-21 23:58:36.593787,0 days 00:00:05.986950,block_16,0.00666356339579826,constant,0.3132185609246009,3072,adamw,0.8420918367346938,,,PRUNED
302,0.899030612244898,2026-04-21 23:58:36.734211,2026-04-21 23:58:48.408228,0 days 00:00:11.674017,block_16,0.005161258430853184,constant,0.2939065942146657,1024,adamw,0.899030612244898,,,PRUNED
303,0.879170918367347,2026-04-21 23:58:48.539012,2026-04-21 23:59:00.217100,0 days 00:00:11.678088,block_16,0.023464828991465677,constant,0.07322977691366406,4096,adamw,0.879170918367347,,,PRUNED
304,0.9226403061224491,2026-04-21 23:59:00.366543,2026-04-21 23:59:29.228737,0 days 00:00:28.862194,block_16,0.007839938530368691,constant,0.33741706208409716,1024,adamw,0.9226403061224491,,,PRUNED
305,0.8310204081632654,2026-04-21 23:59:29.370406,2026-04-21 23:59:35.400448,0 days 00:00:06.030042,block_16,0.009328590933135556,constant,0.24382828581366012,1024,adamw,0.8310204081632654,,,PRUNED
306,0.9310841836734693,2026-04-21 23:59:35.596100,2026-04-22 00:00:48.899454,0 days 00:01:13.303354,block_16,0.006444895530842572,constant,0.24783602608082583,1024,adamw,0.9229209183673469,,,COMPLETE
307,0.8401785714285713,2026-04-22 00:00:49.043514,2026-04-22 00:00:55.023344,0 days 00:00:05.979830,block_16,0.008722662430792392,constant,0.15234661319598514,1024,adamw,0.8401785714285713,,,PRUNED
308,0.9221683673469387,2026-04-22 00:00:55.169555,2026-04-22 00:01:24.247639,0 days 00:00:29.078084,block_16,0.01065055690641938,constant,0.2853905008009505,1024,adamw,0.9221683673469387,,,PRUNED
309,0.8275892857142857,2026-04-22 00:01:24.400632,2026-04-22 00:01:30.431414,0 days 00:00:06.030782,block_16,0.01799567733605714,constant,0.3380386945922274,2048,adamw,0.8275892857142857,,,PRUNED
310,0.8521045918367346,2026-04-22 00:01:30.574894,2026-04-22 00:01:36.585648,0 days 00:00:06.010754,block_16,0.006997963978560401,constant,0.33551069802494143,1024,adamw,0.8521045918367346,,,PRUNED
311,0.8471301020408164,2026-04-22 00:01:36.721168,2026-04-22 00:01:42.804655,0 days 00:00:06.083487,block_16,0.008530949817527791,constant,0.3982727770614825,1024,adamw,0.8471301020408164,,,PRUNED
312,0.9012372448979592,2026-04-22 00:01:42.954029,2026-04-22 00:01:54.813423,0 days 00:00:11.859394,block_16,0.0063381573215000545,constant,0.2604702569474904,1024,adamw,0.8640816326530613,0.9012372448979592,,PRUNED
313,0.9225382653061225,2026-04-22 00:01:54.962900,2026-04-22 00:02:24.032977,0 days 00:00:29.070077,block_16,0.00506481254767848,constant,0.2949417822136283,1024,adamw,0.9225382653061225,,,PRUNED
314,0.8996811224489796,2026-04-22 00:02:24.181419,2026-04-22 00:02:36.135179,0 days 00:00:11.953760,block_16,0.0076926482706251775,constant,0.28143805932041527,1024,adamw,0.8536862244897959,0.8996811224489796,,PRUNED
315,0.7896301020408164,2026-04-22 00:02:36.270604,2026-04-22 00:02:42.344443,0 days 00:00:06.073839,block_16,0.05735718450186528,constant,0.07528308686532131,3072,adamw,0.7896301020408164,,,PRUNED
316,0.8992091836734694,2026-04-22 00:02:42.495985,2026-04-22 00:02:54.462969,0 days 00:00:11.966984,block_16,0.0050623269951286295,constant,0.2490570370456618,1024,adamw,0.8539030612244898,0.8992091836734694,,PRUNED
317,0.9296045918367346,2026-04-22 00:02:54.616394,2026-04-22 00:04:09.061109,0 days 00:01:14.444715,block_16,0.007997369204809163,constant,0.3153096810217304,1024,adamw,0.8680357142857142,0.9031632653061225,0.9230739795918368,COMPLETE
318,0.899170918367347,2026-04-22 00:04:09.191369,2026-04-22 00:04:20.897456,0 days 00:00:11.706087,block_16,0.006027436444670723,constant,0.33401762915667416,1024,adamw,0.8560841836734694,0.899170918367347,,PRUNED
319,0.9228698979591836,2026-04-22 00:04:21.048486,2026-04-22 00:04:50.049570,0 days 00:00:29.001084,block_16,0.00765828877982374,constant,0.25519094452713337,1024,adamw,0.8594387755102041,0.9025765306122449,0.9228698979591836,PRUNED
320,0.8984566326530612,2026-04-22 00:04:50.174015,2026-04-22 00:05:01.909549,0 days 00:00:11.735534,block_16,0.00709630610630116,constant,0.18247852265209466,1024,adamw,0.8984566326530612,,,PRUNED
321,0.9317984693877551,2026-04-22 00:05:02.052141,2026-04-22 00:06:15.465152,0 days 00:01:13.413011,block_16,0.006782548134369856,constant,0.3064018599340413,1024,adamw,0.9228571428571428,,,COMPLETE
322,0.7961862244897959,2026-04-22 00:06:15.601350,2026-04-22 00:06:21.543454,0 days 00:00:05.942104,block_16,0.025956843269692158,constant,0.3965315748868947,2048,adamw,0.7961862244897959,,,PRUNED
323,0.9225637755102041,2026-04-22 00:06:21.667003,2026-04-22 00:06:50.429406,0 days 00:00:28.762403,block_16,0.005243111317799725,constant,0.2802423664155988,1024,adamw,0.900420918367347,0.9225637755102041,,PRUNED
324,0.9008545918367348,2026-04-22 00:06:50.569700,2026-04-22 00:07:02.233522,0 days 00:00:11.663822,block_16,0.0071209343943107,constant,0.2713701177439407,1024,adamw,0.8537755102040817,0.9008545918367348,,PRUNED
325,0.8887372448979591,2026-04-22 00:07:02.387525,2026-04-22 00:07:14.095635,0 days 00:00:11.708110,block_16,0.01100798970826102,constant,0.2617337182309158,1024,adamw,0.8887372448979591,,,PRUNED
326,0.853469387755102,2026-04-22 00:07:14.262135,2026-04-22 00:07:20.263698,0 days 00:00:06.001563,block_16,0.006638368146576409,constant,0.2866415284812127,1024,adamw,0.853469387755102,,,PRUNED
327,0.898545918367347,2026-04-22 00:07:20.398504,2026-04-22 00:07:32.035398,0 days 00:00:11.636894,block_16,0.005230200809840162,constant,0.3298376101446455,1024,adamw,0.898545918367347,,,PRUNED
328,0.9298341836734694,2026-04-22 00:07:32.181730,2026-04-22 00:08:45.817284,0 days 00:01:13.635554,block_16,0.007916239509966809,constant,0.2443803667021412,1024,adamw,0.9050127551020407,0.924030612244898,,COMPLETE
329,0.8241326530612245,2026-04-22 00:08:45.967773,2026-04-22 00:08:51.972162,0 days 00:00:06.004389,block_16,0.010825002318641318,constant,0.3816862358526807,3072,adamw,0.8241326530612245,,,PRUNED
330,0.8474107142857144,2026-04-22 00:08:52.119122,2026-04-22 00:08:58.139678,0 days 00:00:06.020556,block_16,0.010765456065960625,constant,0.24594282766469297,4096,adamw,0.8474107142857144,,,PRUNED
331,0.852359693877551,2026-04-22 00:08:58.279759,2026-04-22 00:09:04.234347,0 days 00:00:05.954588,block_16,0.005039870784301995,constant,0.2891955852324918,1024,adamw,0.852359693877551,,,PRUNED
332,0.9012117346938776,2026-04-22 00:09:04.368932,2026-04-22 00:09:16.120206,0 days 00:00:11.751274,block_16,0.007842308237186112,constant,0.3138566730517386,1024,adamw,0.8639285714285715,0.9012117346938776,,PRUNED
333,0.8533035714285714,2026-04-22 00:09:16.261794,2026-04-22 00:09:22.225431,0 days 00:00:05.963637,block_16,0.00686825513902798,constant,0.2605621752733226,1024,adamw,0.8533035714285714,,,PRUNED
334,0.8939923469387755,2026-04-22 00:09:22.441790,2026-04-22 00:09:34.133722,0 days 00:00:11.691932,block_16,0.014240031773157254,constant,0.34239202521361245,4096,adamw,0.854170918367347,0.8939923469387755,,PRUNED
335,0.9315688775510205,2026-04-22 00:09:34.285794,2026-04-22 00:10:47.726653,0 days 00:01:13.440859,block_16,0.005797645692051593,constant,0.3996918199951587,1024,adamw,0.9001147959183673,0.922780612244898,,COMPLETE
336,0.8971683673469387,2026-04-22 00:10:47.865094,2026-04-22 00:10:59.669278,0 days 00:00:11.804184,block_16,0.005963565049979669,constant,0.39938102331212455,2048,adamw,0.8971683673469387,,,PRUNED
337,0.8505102040816326,2026-04-22 00:10:59.837544,2026-04-22 00:11:05.894936,0 days 00:00:06.057392,block_16,0.006900358204392926,constant,0.39657839859555644,1024,adamw,0.8505102040816326,,,PRUNED
338,0.8510076530612244,2026-04-22 00:11:06.040249,2026-04-22 00:11:12.045306,0 days 00:00:06.005057,block_16,0.006788562325036605,constant,0.3786537702527511,1024,adamw,0.8510076530612244,,,PRUNED
339,0.9319132653061225,2026-04-22 00:11:12.174172,2026-04-22 00:12:25.786155,0 days 00:01:13.611983,block_16,0.005667486015262537,constant,0.38194952553416456,1024,adamw,0.9004336734693877,0.9230867346938775,,COMPLETE
340,0.8970663265306122,2026-04-22 00:12:25.924671,2026-04-22 00:12:37.691707,0 days 00:00:11.767036,block_16,0.006244000134625239,constant,0.380480345826029,1024,adamw,0.8970663265306122,,,PRUNED
341,0.9009056122448981,2026-04-22 00:12:37.914173,2026-04-22 00:12:49.697337,0 days 00:00:11.783164,block_16,0.006102237438935619,constant,0.2024976839076507,1024,adamw,0.8652295918367346,0.9009056122448981,,PRUNED
342,0.9225637755102041,2026-04-22 00:12:49.844583,2026-04-22 00:13:18.849813,0 days 00:00:29.005230,block_16,0.010673311452031346,constant,0.27837088914352454,1024,adamw,0.9225637755102041,,,PRUNED
343,0.7436479591836734,2026-04-22 00:13:18.999952,2026-04-22 00:13:25.013034,0 days 00:00:06.013082,block_16,0.015503092633348802,constant,0.2030624105926543,3072,adamw,0.7436479591836734,,,PRUNED
344,0.8531632653061224,2026-04-22 00:13:25.157381,2026-04-22 00:13:31.231826,0 days 00:00:06.074445,block_16,0.005323112329623941,constant,0.3377992044376321,1024,adamw,0.8531632653061224,,,PRUNED
345,0.9228316326530612,2026-04-22 00:13:31.373652,2026-04-22 00:14:00.501971,0 days 00:00:29.128319,block_16,0.007954236299027436,constant,0.31282679106111877,1024,adamw,0.8685969387755103,0.9035586734693877,0.9228316326530612,PRUNED
346,0.8917091836734694,2026-04-22 00:14:00.649153,2026-04-22 00:14:12.493962,0 days 00:00:11.844809,block_16,0.010085624550148073,constant,0.20603116063788074,1024,adamw,0.8917091836734694,,,PRUNED
347,0.9224107142857142,2026-04-22 00:14:12.654989,2026-04-22 00:14:41.665380,0 days 00:00:29.010391,block_16,0.006981445947257505,constant,0.257541208640491,1024,adamw,0.8548724489795918,0.9034948979591838,0.9224107142857142,PRUNED
348,0.8974617346938776,2026-04-22 00:14:41.877880,2026-04-22 00:14:53.718447,0 days 00:00:11.840567,block_16,0.0052044767870313945,constant,0.36428698070508736,1024,adamw,0.8974617346938776,,,PRUNED
349,0.8033545918367346,2026-04-22 00:14:53.874731,2026-04-22 00:14:59.958613,0 days 00:00:06.083882,block_16,0.07013744907400184,constant,0.11244832455293273,2048,adamw,0.8033545918367346,,,PRUNED
350,0.8465433673469388,2026-04-22 00:15:00.100566,2026-04-22 00:15:06.167682,0 days 00:00:06.067116,block_16,0.008153993234308977,constant,0.29203440881911497,1024,adamw,0.8465433673469388,,,PRUNED
351,0.8269132653061225,2026-04-22 00:15:06.315419,2026-04-22 00:15:12.351934,0 days 00:00:06.036515,block_16,0.005404814226363514,constant,0.22282534492224634,2048,adamw,0.8269132653061225,,,PRUNED
352,0.8251530612244898,2026-04-22 00:15:12.512660,2026-04-22 00:15:18.637035,0 days 00:00:06.124375,block_16,0.007837692626393524,constant,0.15220929096055164,3072,adamw,0.8251530612244898,,,PRUNED
353,0.9228698979591838,2026-04-22 00:15:18.782779,2026-04-22 00:15:47.986001,0 days 00:00:29.203222,block_16,0.005898068322399166,constant,0.2489759043970014,1024,adamw,0.8628698979591837,0.9051275510204081,0.9228698979591838,PRUNED
354,0.8218239795918366,2026-04-22 00:15:48.136398,2026-04-22 00:15:54.179408,0 days 00:00:06.043010,block_16,0.010111892522530695,constant,0.32443804625997696,1024,adamw,0.8218239795918366,,,PRUNED
355,0.8510076530612245,2026-04-22 00:15:54.334567,2026-04-22 00:16:00.471752,0 days 00:00:06.137185,block_16,0.005070596242678251,constant,0.38947387173726244,1024,adamw,0.8510076530612245,,,PRUNED
356,0.9226785714285713,2026-04-22 00:16:00.620811,2026-04-22 00:16:29.621528,0 days 00:00:29.000717,block_16,0.0052468480882771175,constant,0.2780369411413082,1024,adamw,0.9004336734693879,0.9226785714285713,,PRUNED
357,0.9184821428571428,2026-04-22 00:16:29.782415,2026-04-22 00:16:58.738526,0 days 00:00:28.956111,block_16,0.02426444427316041,constant,0.33355898764597386,2048,adamw,0.9184821428571428,,,PRUNED
358,0.8285204081632653,2026-04-22 00:16:58.874241,2026-04-22 00:17:04.937652,0 days 00:00:06.063411,block_16,0.0053256553532705,constant,0.3745876104526027,3072,adamw,0.8285204081632653,,,PRUNED
359,0.8531377551020408,2026-04-22 00:17:05.099351,2026-04-22 00:17:11.181449,0 days 00:00:06.082098,block_16,0.007734076510346017,constant,0.3076657213603128,1024,adamw,0.8531377551020408,,,PRUNED
360,0.8341709183673469,2026-04-22 00:17:11.330405,2026-04-22 00:17:17.278502,0 days 00:00:05.948097,block_16,0.0091797375099758,constant,0.23312844892037526,1024,adamw,0.8341709183673469,,,PRUNED
361,0.9225255102040816,2026-04-22 00:17:17.423420,2026-04-22 00:17:46.512094,0 days 00:00:29.088674,block_16,0.0067023015813794115,constant,0.29849097253243806,1024,adamw,0.9023724489795918,0.9225255102040816,,PRUNED
362,0.9017219387755101,2026-04-22 00:17:46.657960,2026-04-22 00:17:58.372696,0 days 00:00:11.714736,block_16,0.0057369224131844235,constant,0.23285790128130326,1024,adamw,0.8570280612244898,0.9017219387755101,,PRUNED
363,0.931734693877551,2026-04-22 00:17:58.512844,2026-04-22 00:19:12.180701,0 days 00:01:13.667857,block_16,0.006667166958907871,constant,0.30776637940038365,1024,adamw,0.9023979591836735,0.9231760204081633,,COMPLETE
364,0.8985841836734694,2026-04-22 00:19:12.339126,2026-04-22 00:19:24.144258,0 days 00:00:11.805132,block_16,0.007135430745219167,constant,0.3191544000576404,1024,adamw,0.8985841836734694,,,PRUNED
365,0.8526658163265305,2026-04-22 00:19:24.338267,2026-04-22 00:19:30.401556,0 days 00:00:06.063289,block_16,0.0050004544992847694,constant,0.2796565799162016,1024,adamw,0.8526658163265305,,,PRUNED
366,0.8984948979591837,2026-04-22 00:19:30.549756,2026-04-22 00:19:42.279355,0 days 00:00:11.729599,block_16,0.00521722061449989,constant,0.3286953605209856,1024,adamw,0.8539413265306123,0.8984948979591837,,PRUNED
367,0.8967602040816326,2026-04-22 00:19:42.434060,2026-04-22 00:19:54.336113,0 days 00:00:11.902053,block_16,0.008722568600594624,constant,0.2757483808321813,1024,adamw,0.8967602040816326,,,PRUNED
368,0.9225,2026-04-22 00:19:54.494805,2026-04-22 00:20:23.737707,0 days 00:00:29.242902,block_16,0.00576781903308225,constant,0.3128511488654355,4096,adamw,0.8621811224489795,0.9042729591836733,0.9225,PRUNED
369,0.8486096938775509,2026-04-22 00:20:23.878017,2026-04-22 00:20:29.935674,0 days 00:00:06.057657,block_16,0.008070134647741992,constant,0.2298782550341974,1024,adamw,0.8486096938775509,,,PRUNED
370,0.8224489795918368,2026-04-22 00:20:30.090845,2026-04-22 00:20:36.149585,0 days 00:00:06.058740,block_16,0.011991130178980257,constant,0.39500415350119533,1024,adamw,0.8224489795918368,,,PRUNED
371,0.9224744897959184,2026-04-22 00:20:36.278074,2026-04-22 00:21:05.270157,0 days 00:00:28.992083,block_16,0.007847211376647713,constant,0.28438111596195037,1024,adamw,0.9224744897959184,,,PRUNED
372,0.8930229591836734,2026-04-22 00:21:05.432205,2026-04-22 00:21:17.184996,0 days 00:00:11.752791,block_16,0.009545295828579136,constant,0.3440813012573574,1024,adamw,0.8930229591836734,,,PRUNED
373,0.852780612244898,2026-04-22 00:21:17.332755,2026-04-22 00:21:23.450925,0 days 00:00:06.118170,block_16,0.0068373019505332784,constant,0.26990553570671016,1024,adamw,0.852780612244898,,,PRUNED
374,0.9317602040816326,2026-04-22 00:21:23.592388,2026-04-22 00:22:37.106176,0 days 00:01:13.513788,block_16,0.006938441172113009,constant,0.3055685575466956,1024,adamw,0.9230229591836735,,,COMPLETE
375,0.8532780612244898,2026-04-22 00:22:37.244035,2026-04-22 00:22:43.192774,0 days 00:00:05.948739,block_16,0.005153055414100346,constant,0.32150551999434984,1024,adamw,0.8532780612244898,,,PRUNED
376,0.8899872448979592,2026-04-22 00:22:43.342606,2026-04-22 00:22:55.242095,0 days 00:00:11.899489,block_16,0.036236580975068114,constant,0.3126950491521238,4096,adamw,0.8899872448979592,,,PRUNED
377,0.9307780612244898,2026-04-22 00:22:55.384956,2026-04-22 00:24:09.227431,0 days 00:01:13.842475,block_16,0.0052398078982037796,constant,0.1533774165673592,1024,adamw,0.9017729591836735,0.9229336734693877,,COMPLETE
378,0.8533928571428571,2026-04-22 00:24:09.380904,2026-04-22 00:24:15.424853,0 days 00:00:06.043949,block_16,0.005007386285891508,constant,0.2407947887500994,1024,adamw,0.8533928571428571,,,PRUNED
379,0.9301785714285714,2026-04-22 00:24:15.565701,2026-04-22 00:25:28.912256,0 days 00:01:13.346555,block_16,0.007850308511105533,constant,0.3220815044295628,1024,adamw,0.9012372448979592,0.9233035714285714,,COMPLETE
380,0.8990816326530613,2026-04-22 00:25:29.070018,2026-04-22 00:25:40.826211,0 days 00:00:11.756193,block_16,0.007213969081212322,constant,0.32599495761625186,1024,adamw,0.8990816326530613,,,PRUNED
